XYDATA
! 11BM APS Si SRM 640d
! File no. =              6098 
! No. steps =             34500 
! Scan time =             AUG 15, 2014 21:05
! Sample name =     	  NIST SRM 640d (Si)
! Composition =           Silicon (Si)
! Sample Comment =        0.8 mm dia Kapton
! Temp (K) =              295.6 
! 2theta step (deg) =     0.001 
! Time per step (sec) =   0.1 
! 100/Ring Current[0] =   1.004  
! Monitor I0 [0] =        86940.6  
! Monitor I1 [0] =        71229.8  
! Gonio._radius [mm] =    1000.0 
! Calibration file =      11bmb_6097_2thcorr.calib 
! 2Theta correction subtracted 
! Normalization factor  = 7.8467 
! Calibrated wavelength = 0.413848 
! Fullprof format INSTRM=10 (x, y, sigma)
INTER 1.0 1.0  2 0.00100
! ---------------------------------------
! degrees       intensity        sigma
45.31023       103.2534        16.4868
45.31123        81.4540        14.6315
45.31223        75.6595        14.0975
45.31323        76.7073        14.2396
45.31423        74.2247        13.9265
45.31522        91.2108        15.4465
45.31622        94.8936        15.7160
45.31722        79.6328        14.5053
45.31822        84.4751        14.8817
45.31922        77.8427        14.2804
45.32022        91.5646        15.4436
45.32122        69.5758        13.4386
45.32222        80.0947        14.4458
45.32322        77.3666        14.2360
45.32422        87.8258        15.2265
45.32522        76.1574        14.1096
45.32622        72.6131        13.8227
45.32722        91.5818        15.5102
45.32822        85.0512        14.9546
45.32922        86.9868        15.1335
45.33022        91.1283        15.3105
45.33122        74.1269        13.6903
45.33222        85.3745        14.9949
45.33322        95.5693        15.8614
45.33422        99.6080        16.2104
45.33522        88.8861        15.3157
45.33622        97.9902        16.0783
45.33722       118.7266        17.6120
45.33822       118.7226        17.5988
45.33922        86.6012        15.0397
45.34022        74.7216        13.9926
45.34122        76.2949        14.0943
45.34222        83.0649        14.8440
45.34322        87.4071        15.1594
45.34422        90.5452        15.4675
45.34522        90.3226        15.2841
45.34622        61.0466        12.4135
45.34722        74.4044        13.7739
45.34822        93.4187        15.6205
45.34922        79.5710        14.4234
45.35022        81.3192        14.5359
45.35122        82.3745        14.6880
45.35222        80.2433        14.4150
45.35322        82.7817        14.6168
45.35422        96.2574        15.9608
45.35522        88.6262        15.2722
45.35622        81.2216        14.5592
45.35722        75.0724        14.0873
45.35822        98.8510        16.1068
45.35922        89.9824        15.3616
45.36022       109.7031        16.9359
45.36122        97.1169        15.8960
45.36222        87.7324        15.1349
45.36322        75.6786        14.1055
45.36422        73.7524        13.9355
45.36522        90.2488        15.3938
45.36622        93.8945        15.7384
45.36722        95.4746        15.7037
45.36822        91.2596        15.4128
45.36922       102.4518        16.3403
45.37022        85.1955        14.9440
45.37122        71.5728        13.6042
45.37222        71.5456        13.6642
45.37322        90.7456        15.3595
45.37422       102.9761        16.4187
45.37522        93.8532        15.4769
45.37622       110.9543        16.9448
45.37722       107.3058        16.7028
45.37822        93.0248        15.6412
45.37922       102.2386        16.4136
45.38022       103.4386        16.4456
45.38122        91.8414        15.4571
45.38222        87.2495        15.0675
45.38322        85.2305        14.8861
45.38422        85.2029        14.9721
45.38522       102.5332        16.3878
45.38622        96.3442        15.8783
45.38722        90.3074        15.3148
45.38822        83.5810        14.8659
45.38922        69.5810        13.4657
45.39022        63.2429        12.6892
45.39122        88.3348        15.0361
45.39222        90.7901        15.4511
45.39321        85.6552        15.0463
45.39421        78.0894        14.3427
45.39521        85.3698        14.9831
45.39621        99.5898        16.1968
45.39721        95.3428        15.7531
45.39821        76.5059        14.1293
45.39921        84.9543        14.8117
45.40021        78.6877        14.3094
45.40121        87.7606        15.1751
45.40221        93.0679        15.5339
45.40321        91.4586        15.4884
45.40421        87.1375        14.9517
45.40521        83.3253        14.7459
45.40621        86.6886        15.0875
45.40721        89.9546        15.3886
45.40821       103.1826        16.4732
45.40921        95.0697        15.7812
45.41021        78.9732        14.3993
45.41121        90.9865        15.4454
45.41221       102.0091        16.3584
45.41321       101.4112        16.3030
45.41421        89.0836        15.3144
45.41521        90.4394        15.4270
45.41621        89.1435        15.3245
45.41721        99.6437        16.1545
45.41821        96.5322        15.9418
45.41921       106.4015        16.6478
45.42021        94.9809        15.7277
45.42121        84.5646        14.8730
45.42221        67.3372        13.1933
45.42321        81.6918        14.3519
45.42421        83.9256        14.7220
45.42521        80.3575        14.4350
45.42621        97.0541        16.0351
45.42721        90.5160        15.3382
45.42821        68.3300        13.2554
45.42921        81.8575        14.3774
45.43021       116.6586        17.3811
45.43121       122.3673        17.9325
45.43221        98.7230        15.9496
45.43321        74.7237        13.9106
45.43421        68.6970        13.3411
45.43521        81.0771        14.5553
45.43621        78.0896        14.3217
45.43721        81.6610        14.6634
45.43821        78.1920        14.3021
45.43921        87.6665        15.0728
45.44021       114.3312        17.3180
45.44121        92.1192        15.4269
45.44221        76.1720        14.1226
45.44321        96.2077        15.9073
45.44421        86.9144        14.8772
45.44521        74.3261        13.8497
45.44621        83.4210        14.6856
45.44721        96.1538        15.8389
45.44821        85.2698        14.9520
45.44921        79.1173        14.4252
45.45021        76.1107        14.1091
45.45121        82.1463        14.6292
45.45221        91.5135        15.5103
45.45321        83.3179        14.7644
45.45421        95.2905        15.7370
45.45521       100.4918        16.2487
45.45621        84.3895        14.8559
45.45721        84.9741        14.9433
45.45821        90.8055        15.5062
45.45921        90.1025        15.4738
45.46021        96.7887        15.9199
45.46121        86.1499        15.0015
45.46221        96.2560        15.7881
45.46321       103.6302        16.4450
45.46421        87.3678        15.0304
45.46521        83.5116        14.7059
45.46621        72.1338        13.5584
45.46721        81.6393        14.5561
45.46821       109.4709        16.9405
45.46921        93.9030        15.6478
45.47020        82.8184        14.7902
45.47120        84.4436        14.9285
45.47220        90.8354        15.3562
45.47320        85.7165        14.7930
45.47420        65.4512        13.0128
45.47520        81.7761        14.5116
45.47620        79.4741        14.3356
45.47720        85.3861        14.8562
45.47820       108.1094        16.8786
45.47920        92.4292        15.5904
45.48020        70.0262        13.5233
45.48120        73.3673        13.8057
45.48220        72.4311        13.7611
45.48320        78.8957        14.3533
45.48420        89.5676        15.3466
45.48520        79.7120        14.4127
45.48620        84.5911        14.8622
45.48720        79.5624        14.3414
45.48820        81.0814        14.3249
45.48920        97.1731        16.0393
45.49020        87.7988        15.0229
45.49120        87.8114        15.0325
45.49220        83.2118        14.7821
45.49320        75.5654        14.1151
45.49420        74.9473        14.0611
45.49520        72.8232        13.9165
45.49620        90.6045        15.2870
45.49720       108.2360        16.8715
45.49820       103.3200        16.5117
45.49920        86.4665        15.0676
45.50020        79.5117        14.4908
45.50120        83.2998        14.7798
45.50220        73.3140        13.8219
45.50320        81.5148        14.5600
45.50420        97.0800        15.8349
45.50520       107.7204        16.6774
45.50620       104.0630        16.5047
45.50720       101.0211        16.3175
45.50820        76.7531        14.0007
45.50920        64.2064        12.9538
45.51020        81.8276        14.6472
45.51120        97.9119        15.9950
45.51220        96.5822        15.8812
45.51320        91.5838        15.5000
45.51420        94.8497        15.7938
45.51520       104.0233        16.4740
45.51620       101.4540        16.2919
45.51720        92.2749        15.5944
45.51820        85.4470        15.0220
45.51920        92.4273        15.5951
45.52020        94.8732        15.7708
45.52120        93.0515        15.5420
45.52220        88.3095        15.1529
45.52320        85.8057        15.0609
45.52420       100.9500        16.2717
45.52520        91.7433        15.4235
45.52620        90.1697        15.3510
45.52720        95.6210        15.8654
45.52820        79.6469        14.4274
45.52920        75.7287        13.9456
45.53020        94.5237        15.7380
45.53120       102.1929        16.4075
45.53220        87.9005        15.2286
45.53320        82.7943        14.8021
45.53420       100.9289        16.1964
45.53520        98.0150        16.0219
45.53620        79.8707        14.5318
45.53720        84.7804        14.9066
45.53820        82.0903        14.6516
45.53920        76.4155        14.2603
45.54020        92.7083        15.6204
45.54120       102.5652        16.3891
45.54220        90.7151        15.3648
45.54320       104.6374        16.3574
45.54420        88.2843        14.9605
45.54520        74.1566        13.9237
45.54620        90.9674        15.4282
45.54720        90.1094        15.3431
45.54819        82.8583        14.7439
45.54919        81.7590        14.6575
45.55019        96.5377        15.9139
45.55119       101.9631        16.3818
45.55219       100.9220        16.3187
45.55319        90.8736        15.4503
45.55419        75.0107        14.0638
45.55519        95.1848        15.7673
45.55619        99.9824        16.2225
45.55719        92.9410        15.4689
