XYDATA
! Title: NAC /nov12/11bmb_1804
! Run no. =               1804 
! No. steps =             54000 
! Scan time =             NOV 29, 2012 18:07:11.025644 
! Sample Comment =        NAC 
! User sample name =      1.5 mm diameter 
! Composition =           Na2Ca3Al2F14
! Temp (K) =              298.0 
! Start 2theta (deg) =    -16.0 
! End 2theta (deg) =      38.0 
! 2theta step (deg) =     0.001 
! Time per step (sec) =   0.1 
! Intensity scale =       9383.82768362 
! Calibration file =      11bmb_1800_2thcorrected.calib 
! 2Theta correction subtracted 
! Calibrated wavelength = 0.413909
! Fullprof format INSTRM=10 (x, y, sigma)
INTER 1.0 1.0  2 0.00100
! ---------------------------------------
! degrees       intensity        sigma
59.50037       272.6358        50.1176
59.50137       216.0017        44.5316
59.50237       169.2692        39.4943
59.50337       191.8753        42.0721
59.50437       219.7507        45.0440
59.50537       264.5779        49.4085
59.50637       155.2369        37.6514
59.50737       156.2793        37.9764
59.50837       148.3366        37.0070
59.50937       147.7166        36.9292
59.51037       147.7156        36.9289
59.51137       216.0619        44.5352
59.51237       160.9658        38.5057
59.51337       191.5386        42.0349
59.51437       185.2107        41.3500
59.51537       167.1924        39.2716
59.51637       182.9231        41.0237
59.51737       167.2882        39.2978
59.51837       218.3639        44.8818
59.51937       143.1899        36.2757
59.52037       190.8050        41.9543
59.52137       167.2748        39.2349
59.52237       122.5609        33.6063
59.52337       163.7266        38.8668
59.52437       139.9991        35.9436
59.52537       147.2331        36.8694
59.52637       182.1300        40.9326
59.52737       149.6344        37.1540
59.52837       147.6159        36.9040
59.52937       138.9217        35.8077
59.53037       182.2863        41.0012
59.53137       157.6791        38.0696
59.53237       218.3828        44.8705
59.53337       142.4711        36.2089
59.53437       164.8815        39.0107
59.53537       201.2448        43.0803
59.53637       158.5763        38.1863
59.53737       174.4663        40.1183
59.53837       219.4230        44.9874
59.53937       239.0820        46.9657
59.54037       169.1203        39.4518
59.54137       156.7459        37.9683
59.54237       147.9610        36.9433
59.54337       183.1848        41.1092
59.54437       140.0575        35.9352
59.54537       120.5485        33.3458
59.54637       271.1385        49.8553
59.54737       106.4776        31.1625
59.54837       110.4194        31.9097
59.54937       173.6962        40.0065
59.55037       193.2967        42.2235
59.55137       102.8882        30.7083
59.55237       174.0510        40.0549
59.55337       157.2518        38.1051
59.55437       129.4932        34.5600
59.55536       120.1241        33.3032
59.55636       183.4057        41.0616
59.55736       147.8267        36.9297
59.55836       166.1707        39.1737
59.55936       184.7977        41.3239
59.56036       193.7750        42.2809
59.56136       220.7711        45.0811
59.56236       175.2842        40.2253
59.56336       157.5640        38.1442
59.56436       221.3869        45.2003
59.56536       212.6990        44.3255
59.56636       228.4914        45.8309
59.56736       129.7913        34.6200
59.56836       156.4935        38.0188
59.56936       129.9290        34.6389
59.57036       156.1946        37.9607
59.57136       129.2694        34.4804
59.57236       148.7414        37.0436
59.57336       184.1637        41.2123
59.57436       177.0496        40.3890
59.57536       230.5926        46.1185
59.57636       231.0407        46.0990
59.57736       254.0893        48.3602
59.57836       158.0738        38.1886
59.57936       186.3180        41.4152
59.58036       229.8174        46.0492
59.58136       211.5061        44.1021
59.58236       206.8292        43.5908
59.58336       113.8089        32.3735
59.58436       167.2259        39.2886
59.58536       184.5375        41.2638
59.58636       188.6180        41.6259
59.58736       254.9443        48.4938
59.58836       201.9025        43.1728
59.58936       187.7281        41.6045
59.59036       231.9991        46.2670
59.59136       248.6556        47.8538
59.59236       248.5572        47.9015
59.59336       239.1395        46.9694
59.59436       235.1124        46.5487
59.59536       280.4906        50.8320
59.59636       226.4269        45.6111
59.59736       281.2067        50.9266
59.59836       228.0990        45.8666
59.59936       196.9297        42.5765
59.60036       161.8279        38.0282
59.60136       362.7559        57.6660
59.60236       232.5394        46.3141
59.60336       246.3617        47.6856
59.60436       224.5346        45.5176
59.60536       254.3008        48.4274
59.60636       287.2705        51.3920
59.60736       231.6430        46.2200
59.60836       241.0523        47.1654
59.60936       237.8506        46.7328
59.61036       166.0182        39.0461
59.61136       226.4951        45.6403
59.61236       200.5448        43.0061
59.61336       184.5146        41.2587
59.61436       192.0633        42.0521
59.61536       237.4208        46.8063
59.61636       205.1658        43.2000
59.61736       116.1169        32.6995
59.61836       151.7413        37.4069
59.61936       175.3836        40.2358
59.62036       175.2408        40.2030
59.62136       169.1667        39.4252
59.62236       145.6997        36.6150
59.62336       169.9047        39.3592
59.62436       104.3154        30.8105
59.62536       173.7207        39.9945
59.62636       207.1468        43.6616
59.62736       183.0771        41.1113
59.62836       175.3607        40.2305
59.62936       183.4761        41.1039
59.63036       205.1234        43.3261
59.63136       137.2640        35.4800
59.63236       187.2276        41.4801
59.63335       241.6213        47.2149
59.63435       226.3655        45.3979
59.63535       134.3929        35.1735
59.63635       156.4964        37.9559
59.63735       147.7314        36.8408
59.63835       129.2041        34.2218
59.63935       210.5897        44.0643
59.64035       211.2982        43.6364
59.64135       120.4568        32.9555
59.64235       182.1586        40.9089
59.64335       144.2583        36.4614
59.64435       175.9048        40.2424
59.64535       186.7887        41.0499
59.64635       113.7228        31.9137
59.64735       191.9687        42.1039
59.64835       168.7661        39.2837
59.64935       118.6454        33.0177
59.65035       149.5730        37.1406
59.65135       172.4936        39.7006
59.65235       224.7421        45.5341
59.65335       195.0368        42.4024
59.65435       184.4914        41.1118
59.65535       240.8838        47.1105
59.65635       191.4291        41.7510
59.65735       109.7667        31.6988
59.65835        94.5471        29.0413
59.65935       172.4764        39.8908
59.66035       185.4810        41.3336
59.66135       167.0000        39.1529
59.66235       186.3757        41.3262
59.66335       146.1831        36.5616
59.66435       184.0258        41.0001
59.66535       128.4048        34.3595
59.66635       150.1300        37.1506
59.66735       146.4235        36.5842
59.66835       209.6298        43.9836
59.66935       215.6723        44.5225
59.67035       157.4511        38.0657
59.67135       135.4227        35.2785
59.67235       159.1606        38.3334
59.67335       161.8188        38.6428
59.67435       163.1619        38.6902
59.67535       221.0120        45.1289
59.67635       244.2538        47.4252
59.67735       210.7565        43.9314
59.67835       158.8275        38.2160
59.67935       184.8525        41.2651
59.68035       170.2719        39.5409
59.68135       211.8759        44.1792
59.68235       201.0877        43.0397
59.68335       163.9364        38.9048
59.68435       172.9173        39.8356
59.68535       200.5460        42.7891
59.68635       144.9928        36.5048
59.68735       170.8301        39.7062
59.68835       193.9603        42.2863
59.68935       214.6836        44.5108
59.69035       177.4529        40.3220
59.69135       138.3462        35.6432
59.69235       173.2145        39.9629
59.69335       191.4293        42.0279
59.69435       184.5077        41.2572
59.69535       184.4134        41.2361
59.69635       181.8022        40.9166
59.69735       173.0470        39.9719
59.69835       192.7577        41.9301
59.69935       224.0890        44.7023
59.70035       147.5909        35.8370
59.70135       246.9646        47.4296
59.70235       161.3536        38.5939
59.70335       170.0535        39.4282
59.70435       201.1771        42.7253
59.70535       112.4315        32.1460
59.70635       119.5194        32.6558
59.70735       216.4923        44.5589
59.70835       264.5173        49.3905
59.70935       253.5158        48.2526
59.71034       278.2690        50.3597
59.71134       207.1650        43.5213
59.71234       244.7205        47.3834
59.71334       215.4501        44.3267
59.71434       259.3053        48.5751
59.71534       160.9160        38.5192
59.71634       155.2699        37.8006
59.71734       183.2608        41.1118
59.71834       200.4756        43.0175
59.71934       204.3339        43.3912
59.72034       209.5738        43.8189
59.72134       153.9837        37.6631
59.72234       161.0331        38.4815
59.72334       169.8917        39.3319
59.72434       129.5887        34.3880
59.72534       194.1021        42.2072
59.72634       212.4626        43.9968
59.72734       153.1350        37.5858
59.72834       147.1109        36.6452
59.72934       112.4894        32.1413
59.73034       152.0453        37.3659
59.73134       198.1179        42.6735
59.73234       225.5405        45.6496
59.73334       201.3751        43.0915
59.73434       169.9046        39.5998
59.73534       170.7834        39.6225
59.73634       208.3697        43.8136
59.73734       204.7438        43.3938
59.73834       180.3964        40.7526
59.73934       192.5950        42.0416
59.74034       159.0034        38.2528
59.74134       170.0369        39.5041
59.74234       158.6169        38.1100
59.74334       174.2821        39.7758
59.74434       116.6910        32.8145
